2023-08-22 01:53:53,856 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:54:00,373 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:54:00,374 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:54:00,374 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:54:14,266 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:54:24,605 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:54:24,605 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:54:26,115 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:54:26,116 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:54:26,117 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:54:27,561 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:54:27,564 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:54:27,564 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:54:44,761 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:54:44,775 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:54:44,775 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:03,357 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:14,038 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:14,038 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:14,070 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:14,072 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:14,072 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:19,331 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:19,333 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:19,333 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:30,674 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:31,028 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:31,028 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:43,696 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:43,699 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:43,699 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:45,033 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:45,532 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:45,532 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:53,453 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:53,455 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:53,455 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:54,683 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:54,685 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:54,685 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:55:57,431 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:55:58,226 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:55:58,226 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:56:12,230 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:56:34,952 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:56:34,952 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:56:34,997 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:56:35,000 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:56:35,000 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:56:59,746 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:57:00,537 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:57:00,537 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:57:18,638 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:57:18,870 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:57:18,870 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:57:22,491 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:57:23,030 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:57:23,030 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
